has_title,has_input,has_button,has_image,has_submit,has_link,has_password,has_email_input,has_hidden_element,has_audio,has_video,number_of_inputs,number_of_buttons,number_of_images,number_of_option,number_of_list,number_of_th,number_of_tr,number_of_href,number_of_paragraph,number_of_script,length_of_title,has_h1,has_h2,has_h3,length_of_text,number_of_clickable_button,number_of_a,number_of_img,number_of_div,number_of_figure,has_footer,has_form,has_text_area,has_iframe,has_text_input,number_of_meta,has_nav,has_object,has_picture,number_of_sources,number_of_span,number_of_table,URL,label
1,1,1,1,1,1,0,0,1,0,0,8,1,0,0,2,0,0,11,0,26,9,0,1,0,421,0,9,5,62,0,0,1,0,0,1,11,0,0,0,0,13,0,https://uydfut.weebly.com/,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,10,1,4,29,0,1,0,530,1,6,0,12,0,0,0,0,1,0,5,1,0,0,0,4,0,https://qrco.de/bfHfcb?click?s=mXrA1M&amp;li=%7bLIST_ID%7d&amp;e=N&amp;unsubcribe=abuse@att.net&amp;p=ankthyN9&amp;id=G6XJLKACLIHRC2DYYNTTVLGAU5ZHM6WATMF9IKBSA9GNRAW6YD?td4milprjr3feymwgyonxxrwmh1tks8xb0y9nt0ogdyzxo8inl6ovapjgxxscu7mjfqpzyjlnhbgmoslffcrp6bywok4ou9da5l2&amp;stpe=default,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,10,1,4,29,0,1,0,530,1,6,0,12,0,0,0,0,1,0,5,1,0,0,0,4,0,https://qrco.de/bfHY06,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,10,1,4,29,0,1,0,530,1,6,0,12,0,0,0,0,1,0,5,1,0,0,0,4,0,https://qrco.de/brEew6,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,10,1,4,29,0,1,0,530,1,6,0,12,0,0,0,0,1,0,5,1,0,0,0,4,0,https://q-r.to/brEew6,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,10,1,4,29,0,1,0,530,1,6,0,12,0,0,0,0,1,0,5,1,0,0,0,4,0,https://q-r.to/bfHVQL,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,10,1,4,29,0,1,0,530,1,6,0,12,0,0,0,0,1,0,5,1,0,0,0,4,0,https://qrco.de/bfHXfw,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,10,1,4,29,0,1,0,530,1,6,0,12,0,0,0,0,1,0,5,1,0,0,0,4,0,https://l.ead.me/bfHXfw,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,94,36,0,0,0,62,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,https://www.dropbox.com/scl/fi/uzayna1q2w7minqq307hh/BT-MAILBOX-NOTIFICATION.papert?rlkey=581h9gpaq2pmxx3pbn1f4kigh&dl=0,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,20,37,0,0,0,127,0,0,0,4,0,0,0,0,0,0,13,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vTc4E7KvhcerR9OlXdIWEx6KFa0-P4fOcXNq_aAUvaDFKaM1XEVc50x9TCBKbIa787UMRC8S_tApLkX/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,263,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,https://q-r.to/bfHKlt,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,263,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,https://l.ead.me/bfHKlt,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,10,1,4,29,0,1,0,530,1,6,0,12,0,0,0,0,1,0,5,1,0,0,0,4,0,https://l.ead.me/brEew6,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,263,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,https://qrco.de/bfHepr,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,263,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,https://qrco.de/bfHKkt,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,263,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,https://l.ead.me/bfHe0H,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,263,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,https://qrco.de/bfHKlt,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,263,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,https://qrco.de/bfHeTA,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,10,1,4,29,0,1,0,530,1,6,0,12,0,0,0,0,1,0,5,1,0,0,0,4,0,https://qrco.de/bfHZwD,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,20,37,0,0,0,127,0,0,0,4,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vTyBBdKMnPXXgtx5adDF0M_pOgjeEAjayL6Ow-W10QFqmPT1XcqcFg7RWOnk0w8GHEA47RWDMm24Y9f/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,263,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,https://qrco.de/bfHf4K,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,263,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,https://q-r.to/bfHe0H,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,263,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,https://qrco.de/bfHe0H,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,263,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,https://qrco.de/bfHeAY,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,10,1,4,29,0,1,0,530,1,6,0,12,0,0,0,0,1,0,5,1,0,0,0,4,0,https://qrco.de/bfHZMf,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,263,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,https://qrco.de/bfHdb9,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,https://q-r.to/bfHWvX,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,263,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,https://qrco.de/bfHeoP,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,10,1,4,29,0,1,0,530,1,6,0,12,0,0,0,0,1,0,5,1,0,0,0,4,0,https://qrco.de/bfHYVU,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,263,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,https://qrco.de/bfHdaz,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,263,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,https://qrco.de/bfHdof,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,263,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,https://q-r.to/bfHeoP,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,10,1,4,29,0,1,0,530,1,6,0,12,0,0,0,0,1,0,5,1,0,0,0,4,0,https://q-r.to/bfHYVU,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,https://qrco.de/bfHe3f,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,263,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,https://q-r.to/bfHf4K,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,263,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,https://q-r.to/bfHeTA,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,10,1,4,29,0,1,0,530,1,6,0,12,0,0,0,0,1,0,5,1,0,0,0,4,0,https://l.ead.me/bfHZMf,1
1,1,1,1,0,1,0,0,0,0,0,1,12,1,0,103,0,0,23,18,19,9,1,1,1,3671,0,105,61,240,0,1,0,0,1,1,28,1,0,0,0,44,0,https://ow.ly/lI7g50SQwNP,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,https://l.ead.me/bfHWvX,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,10,1,4,29,0,1,0,530,1,6,0,12,0,0,0,0,1,0,5,1,0,0,0,4,0,https://q-r.to/bfHZMf,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,263,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,https://l.ead.me/bfHeTA,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,263,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,https://q-r.to/bfHdaz,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,94,36,0,0,0,62,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,https://www.dropbox.com/scl/fi/rttd6ep854tt0j8cu9g0j/British-Telecommunication.paper?rlkey=i85ppeml3mtfchzae4k77er6y&dl=0,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,263,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,https://l.ead.me/bfHKkt,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,https://q-r.to/bfHe3f,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,10,1,4,29,0,1,0,530,1,6,0,12,0,0,0,0,1,0,5,1,0,0,0,4,0,https://l.ead.me/bfHYVU,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,263,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,https://l.ead.me/bfHepr,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,94,36,0,0,0,62,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,https://www.dropbox.com/scl/fi/jc24qf03trmpry3v4mwz4/BT-MAILBOX-NOTIFICATION.papert?rlkey=o4lsv1oy71nca7wxhjplq8unv&dl=0,1
0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2,0,3,0,0,0,0,32,0,1,2,3,0,0,0,0,0,0,3,1,0,0,2,1,0,https://ronabxlax.bitbucket.io/,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,https://l.ead.me/bfH0vqFWksmcasjcwegwsevVS,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,263,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,https://l.ead.me/bfHdaz,1
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,1,5,0,59,1,1,0,1441,0,3,2,5,0,0,0,0,0,0,3,1,0,0,0,1,0,https://bit.ly/4dmiST1,1
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,1,3,0,59,1,1,0,1081,0,3,2,4,0,0,0,0,0,0,3,1,0,0,0,1,0,https://bit.ly/3yC0tCN,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,14,0,0,0,46,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,https://jalkanajamaa.blogspot.com/,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,https://l.ead.me/bfHe3f,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,94,36,0,0,0,62,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,https://www.dropbox.com/scl/fi/yj82a48bcs27oat1lp1k3/BTINTERNET.paper?dl=0&rlkey=0on2h2y1qlj4pna1g5qjlt3ap,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,263,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,https://l.ead.me/bfHf4K,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,263,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,https://q-r.to/bfHKkt,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,263,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,https://q-r.to/bfHepr,1
1,1,1,1,1,1,0,0,1,0,0,8,1,0,0,0,0,0,7,0,23,21,0,0,0,276,0,5,3,35,0,0,1,0,0,1,8,0,0,0,0,11,0,https://12345678b.weebly.com/,1
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,1,5,0,59,1,1,0,1434,0,3,2,5,0,0,0,0,0,0,3,1,0,0,0,1,0,https://bit.ly/46AFhde,1
1,1,1,1,1,1,0,0,1,0,0,8,2,0,0,3,0,1,8,0,29,4,0,0,0,434,0,8,3,59,0,0,1,0,0,1,8,0,0,0,0,11,1,https://sentrememberusamailnowsetnow.weebly.com/,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,10,1,4,29,0,1,0,530,1,6,0,12,0,0,0,0,1,0,5,1,0,0,0,4,0,https://qrco.de/bfHYQa,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,8,0,0,0,8,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,https://www.evernote.com/shard/s690/client/snv?isnewsnv=true&noteGuid=8f547521-4ad3-d267-0daa-f6085cfcf050&noteKey=KgGKXRtPQZNNLU2ZunOQjvNnkYKDdjexcriO5BN37q6drSu_Ce5Yyb4eCA&sn=https%3A%2F%2Fwww.evernote.com%2Fshard%2Fs690%2Fsh%2F8f547521-4ad3-d267-0daa-f6085cfcf050%2FKgGKXRtPQZNNLU2ZunOQjvNnkYKDdjexcriO5BN37q6drSu_Ce5Yyb4eCA&title=Yahoo%2BMail%2B2024,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,263,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,https://q-r.to/bfHeAY,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://l.wl.co/l?u=https://l.ead.me/bfH0vqFWksmcasjcwegwsevVS,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,20,37,0,0,0,127,0,0,0,4,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vQd2QhnvtCUcfYahxArzNWRX4PdpEuuDCk39aRJvsm4y9QxBFpnsHW11-bmyC73GGEqx_0TXTyJKYA9/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,20,37,0,0,0,127,0,0,0,4,0,0,0,0,0,0,13,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vTc4E7KvhcerR9OlXdIWEx6KFa0-P4fOcXNq_aAUvaDFKaM1XEVc50x9TCBKbIa787UMRC8S_tApLkX/pub?start=false&amp;loop=false&amp;delayms=3000,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,263,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,https://q-r.to/bfHdof,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,263,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,https://q-r.to/bfHdb9,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,263,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,https://l.ead.me/bfHdb9,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,263,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,https://l.ead.me/bfHdof,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,263,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,https://l.ead.me/bfHeoP,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,10,1,4,29,0,1,0,530,1,6,0,12,0,0,0,0,1,0,5,1,0,0,0,4,0,https://qrco.de/NET-Check,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,10,1,4,29,0,1,0,530,1,6,0,12,0,0,0,0,1,0,5,1,0,0,0,4,0,https://q-r.to/NET-Check,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,10,1,4,29,0,1,0,530,1,6,0,12,0,0,0,0,1,0,5,1,0,0,0,4,0,https://l.ead.me/bfHYQa,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,10,1,4,29,0,1,0,530,1,6,0,12,0,0,0,0,1,0,5,1,0,0,0,4,0,https://q-r.to/bfHYQa,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,94,36,0,0,0,62,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,https://www.dropbox.com/scl/fi/uo2iu04y94fhpgvpi498r/BT.paper?rlkey=xbwmtt8zzvp0ut7za6vuyq2re&dl=0,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,https://qrco.de/bfHWCi,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,263,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,https://l.ead.me/bfHeAY,1
1,1,1,1,1,1,0,0,1,0,0,8,2,0,0,3,0,1,8,0,30,4,0,0,0,412,0,7,2,64,0,0,1,0,0,1,7,0,0,0,0,10,1,https://lkjtyu.weebly.com/,1
1,1,1,1,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,7,8,1,0,0,2377,0,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,https://pub-f7fc0aa7381e47d1a8546ee27e313c07.r2.dev/index.html,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,https://l.ead.me/bfHWCi,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,https://q-r.to/bfHWCi,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,10,1,4,29,0,1,0,530,1,6,0,12,0,0,0,0,1,0,5,1,0,0,0,4,0,https://l.ead.me/NET-Check,1
1,1,1,1,1,1,0,0,1,0,0,8,1,0,0,0,0,1,11,0,25,4,0,1,0,344,0,4,2,56,0,0,1,0,0,1,7,0,0,0,0,12,1,https://server99182.weebly.com/,1
1,1,1,1,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,7,8,1,0,0,2377,0,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,https://pub-f583c34f6f3a419eb49954f45762c24a.r2.dev/index.html,1
1,1,1,1,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,7,8,1,0,0,2377,0,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,https://pub-192826e776c143cf955be3a43f398206.r2.dev/index.html,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,13,0,0,0,25,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://gmqh53.csb.app/cmd.htm/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://9nrfh7.csb.app/Webmailtools.htm,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,20,20,0,0,0,110,0,0,0,4,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vTLWTA3rLRbjmhbJ-3EGkD4kUCZKGth4otMRXHa9kvk8JNVVvAeiDlGOmvEIY7EyHJhe6WScjtFbt3k/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,1,1,1,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,7,8,1,0,0,2377,0,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,https://pub-fd1e80b720f7406fba40462652b23ab0.r2.dev/index.html,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,185,0,1,0,6,0,0,0,0,1,0,1,0,0,0,0,3,0,https://pichincha-web22.webcindario.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,20,37,0,0,0,127,0,0,0,4,0,0,0,0,0,0,13,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vTt82zl3qzXK9sOh4VUoWRwOPFr4YSl8AZDTHXUmGlB6IuhAhBse59ge5-jOjSkg-sZZYnkWtzeqKov/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
1,1,1,1,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,7,8,1,0,0,2377,0,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,https://pub-74a288b1309c4f90a1d9c61fce9e3479.r2.dev/index.html,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,20,37,0,0,0,127,0,0,0,4,0,0,0,0,0,0,13,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vTt82zl3qzXK9sOh4VUoWRwOPFr4YSl8AZDTHXUmGlB6IuhAhBse59ge5-jOjSkg-sZZYnkWtzeqKov/pub?start=false&loop=false&delayms=3000&slide=id.p,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,20,37,0,0,0,127,0,0,0,4,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vSU5wtqbRB_S-N5GI-GXwfACepQafjO_St9PRjrFol3-3ekfUQjjfhVYorkiozFNKdvTPO7SKSjS4dd/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,20,36,0,0,0,126,0,0,0,4,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vSo0EvxitdltneuJo1or7C8lisLUO7my3bqFEv9RuwqqYmhYnV4cOweI9Ocq3nfSD3iVKf6Fb0W1fAy/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,13,0,0,0,24,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://xi7mxo.csb.app/joupou.htm,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,27,1,0,0,419,0,5,0,10,0,0,0,0,0,0,4,0,0,0,0,1,0,https://kamdmingo.w3spaces.com/index.html,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,27,1,0,0,419,0,5,0,10,0,0,0,0,0,0,4,0,0,0,0,1,0,https://oikuyhtrewq.w3spaces.com/index.html,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,20,37,0,0,0,127,0,0,0,4,0,0,0,0,0,0,13,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vSCmbGlGsAsrxzjeokyP4SrDdiXWOwUF24Vw0hPXQAyGqFl_UM1syT4C8f_Bgjlelax1DMB957gQOW9/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,1,1,1,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,7,8,1,0,0,2377,0,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,https://pub-a291041b077742899b63a9982f04a56c.r2.dev/index.html,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,27,1,0,0,419,0,5,0,10,0,0,0,0,0,0,4,0,0,0,0,1,0,https://tffsrefdfs.w3spaces.com/ookojoodd.html,1
1,1,1,1,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,7,8,1,0,0,2377,0,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,https://pub-42ca17e58c4a48bd8daea3e53d51690c.r2.dev/index.html,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,27,1,0,0,419,0,5,0,10,0,0,0,0,0,0,4,0,0,0,0,1,0,https://ihgdhsehss.w3spaces.com/idifififif.html,1
1,1,1,1,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,7,8,1,0,0,2377,0,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,https://pub-a6082f01e9074b539e48129bf3cb77f7.r2.dev/index.html,1
1,1,1,1,0,1,1,0,0,0,0,90,6,0,62,0,0,0,1,4,7,8,1,0,0,2377,0,2,96,149,0,0,1,0,0,0,6,0,0,0,0,2,0,https://pub-4b2df6f69ef546de9ed65b0effd854b6.r2.dev/index.html,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,21,20,0,0,0,110,0,0,0,4,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vSE8UbhRz6M2NlFuxsCTimsrEblQBfQiTtbF3M-WvjxJd-CX1M-J1-jTq3RbFoTnNwt3sGOBgnUME_g/pub?start=false&amp;loop=false&amp;delayms=3000,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,http://garena.freefiremax.hstn.me/_fd?i=1,1
